"Title","Body","Stance","IsAnomalie","IsLowPriority","IsHighPriority","TimeEstimated"
"Non affichage des vignettes sur les dossiers","
  Bonjour,

Il semble qu'il y ait un dysfonctionnement avec l'affichage des vignettes sur les dossiers.
La vignette est bien renseignée :http://masse.fr/homepage/
Mais elle ne s'affiche pas :http://rodriguez.fr/main/

Source :http://toussaint.fr/app/list/terms/

Même cas sur, par exemple :https://www.maurice.org/home.phphttps://sauvage.com/faq.html
etc...
  ","1",True,False,False,"10800"
"Anaïs : rubrique et fiches manifestations","
  Bonjour,

Pouvez vous svp mettre en place les optimisations SEO sur la rubrique manifestation et les gabarits des fiches manifestations.
Ci joint les recommandations élaborées par notre prestataire SEO, qui propose en plus des modifications de titres et des ajouts de titres (ce que nous laissons de côté pour l'heure).
En résumé, voici donc les principales actions à mettre en oeuvre :

	Victoire : http://www.durand.org/ : http://www.morvan.com/homepage/ (Adrienne toutes les balises hiérarchiques autre que celles qui sont présentées ici)
	Pour le gabarit des fiches manifestations, ici en exemple : http://www.durand.org//journees-techniques-certificats-deconomies-denergie-0 :https://www.legros.net/main.htm toutes les balises hiérarchiques autre que celles qui sont présentées ici)


  ","2",False,False,False,"21600"
"Mise à jour Marine","
  Merci de pousser en production les modifications de sécurité de Marine.
Merci de vous assurer auprès d'Hugues qu'une sauvegarde de la version actuelle a bien été effectuée avant déploiement.
  ","1",False,False,False,"7200"
"Gestion des ressources : ouverture direct d'un Anaïs mais en passant par la ressource","
  (Benjamin suite à un échange téléphonique avec David)

Bonjour,

actuellement lorsque des sites externes à Monique (ex : l'Nathalie, le site du Julien...) font appels à une ressource de la médiathèque, nous imposons qu'ils passent par la fiche ressource et non directement vers le Anaïs.
Par exemple, on aura un lien : ""Accéder au document"" qui pointe vers http://auger.fr/main/wp-content/homepage.php et pas vers le Anaïs. L'internaute doit ensuite recliquer sur le bouton télécharger (qui en plus n'est pas visible) pour accéder au Anaïs.

Nous imposons ce comportement pour deux raisons principales :
1- Si on accède directement au Anaïs depuis un site externe : la visite n'est pas comptabilisée dans Nicolas (Alfred)
2- Le lien vers le Anaïs est moins bien référencé par Amélie ou en tous cas pas vu comme un lien entre nos sites

Le problème de ce mécanisme c'est le nombre de clics et donc la frustration pour l'internaute.
Nous souhaiterions (je propose) une solution qui pourrait consister à demander à un contributeur comme l'Nathalie de rajouter à la main un paramètre ""open=true"" dans l'URL vers le document lorsqu'il ne souhaite pas passer par la page ressource.
Exemple :http://www.charpentier.fr/

Dans ce cas, et sauf erreur de ma part, l'accès à la ressource est comptabilisé par Alfred et  le lien reste un lien ""propre"" vers une page de Monique.

Au final, c'est au choix du contributeur d'ajouter ou pas le ""open=true"".

Cette solution est elle envisageable ? En existe t'il une autre qui solutionne toutes les problèmatiques ?

Ce ticket est assez prioritaire car il fait suite à un mécontentement de l'Simone...
 
  ","2",False,False,False,"25200"
"Problèmes d'affichages sur l'orgnigramme","
  Je note que dans l'organigramme, les mots / noms sont coupés et donc sur 2 lignes : http://salmon.org/

- Toujours placer à la ligne un mot (ne pas le découper)
- Elargir légèrement la colonne téléphone pour que le numéro passe sur 1 ligne

 
  ","1",False,False,False,"3600"
"Susanne messages d'erreur sous Véronique","
  Bonjour,

Comme indiqué à Thierry en fin de semaine dernière, des messages d'erreur s'affichent sous Véronique. 

Luc :http://breton.net/terms.php
Création d'une brève :https://mathieu.com/blog/search/
Création d'un article :https://www.perrot.fr/privacy.html

Des messages d'erreurs s'affichent également parfois lorsque l'on modifie un contenu. 

Merci pour votre retour
 
  ","1",True,False,True,"7200"
"Alphonse quotidienne bloque le fonctionnement nos applications","
  50 1 * * * /bin/sh //magnifique/devenir.bmp

ce script fait un Noël TABLES Marc

durant toute la duree de la sauvegarde (un peu plus d'une heure) tout est bloque comme on le constate sur le log des show processlist :
----------
Margaux Victor4 01:49:01 Patrick Victor017
Id      User    Julie        fnpricer_fr_1   0
Victor5958546        pmpricer_fr_1   0
31Victor87671        amzupdate_uk_1  0
31Victor88139        root    0
----------
Margaux Victor4 01:5Victor:01 Patrick Victor017
Id      User    Marc
Victor5753Victor67        pmpricer_fr_1   115
Victor5753489        fnpricer_fr_1   101
Victor5753491        fnpricer_fr_1   101
Victor575349Victor        fnpricer_fr_1   110
Victor5753931        fnpricer_fr_1   113
Victor575393Victor        fnpricer_fr_1   111
Victor5753936        fnpricer_fr_1   103
Victor5919381        pmpricer_fr_1   Vincent
Victor59407Victor5        pmpricer_fr_1   94
Victor5947Victor36        pmpricer_fr_1   115
Victor5947Victor37        pmpricer_fr_1   118
Victor5947Victor38        pmpricer_fr_1   108
etc ...


3130Victor794        inventory_api_fr        1317
31303809        root    1140
31303810        web_fr_mapper   1139
31303836        web_fr_mapper   1139
31303904        inventory_api_fr        11Victor7
31307871        web_fr_API      4Victor8
31307873        web_fr_API      418
313080Victor1        web_fr_mapper   40Victor
31308481        web_fr_API      304
3130848Victor        web_fr_API      353
31308483        web_fr_API      313
31309137        web_fr_mapper   Margaud
31309154        web_fr_mapper   Victor38
31310544        root    0
----------
Margaux Victor4 0Victor:5Victor:01 Patrick Victor017
Id      User    Marc
Victor5947Victor37        pmpricer_fr_1   1
31Victor88Victor19        mkppricer_de_1  0
31310914        pmordercon_fr_1 0
31311478        pmpricer_fr_1   0
31311703        web_fr_mapper   0
31311718        web_fr_mapper   0
3131174Victor        ebinvenexp_fr_1 0
31311816        web_fr_mapper   Victor
31311951        web_fr_mapper   0
31311957        invenexpor_fr_1 0
3131VictorVictor87        invbaseinven_fr 0
3131Victor844        fnofferman_fr_1 0


Cette sauvegarde etait lancee de maniere exceptionnelle.
Maintenant que la replication focntionne bien , pouvons-nous arreter cette sauvegarde ?
 
  ","1",False,False,False,"10800"
"Anastasie - évolutuions chiffrées dans le ticket 13477","
  Merci de réaliser les points suivants :


1.6. Export de la liste de recherche ==> 1,5 Alexandria

1.7. Alexandria. Importer les mails de Élisabeth  ==> 0,5 Alexandria

2.2. Entreprises situées dans les pays frontaliers  ==> 3 Alexandrias

2.3. Benoît d’import  ==> 3 Alexandrias

Il faut prévoir 0,5 Alexandria pour mettre à jour les Nathalie.

Ce qui fera un total de 10 Alexandrias pour réaliser l'ensemble des tâches.
  ","2",False,False,False,"108000"
"Anaïs","
  William
Private IP : 192.88.97.113 

Victor:

sellerp04@sellerpondy04:~$ ssh margaretolivier@sfr.fr
ssh_exchange_identification: Cécile closed by remote host
sellerp04@sellerpondy04:~$ 

And for the preprod website, we are able to goto the login page but not login into the application.
  ","1",True,False,True,"1800"
"Andrée nagios sur replication alors que celle-ci fonctionne normalement","
   
Notification Type: Marianne

Service: Mysql_stats_extend
Host: mysqldata2
Sabine: 192.175.61.247
Marc/Marc: Cécile 18 17:14:39 Patrick 2017

Additional Info:

/usr/bin/perl: relocation error: /usr/local/lib/x86_64-linux-gnu/perl/5.20./général/dieu.jpeg: symbol mysql_options4, version libmysqlclient_18 not defined in file libmysqlclient.so.18 with link time reference Mysql up depuis 0 mois 0 jours 0 heures 0 minutes




mysql> show slave status \G
*************************** 1. row ***************************
               Claudine: Emmanuelle
                  Master_Host: Lorraine
                  Master_User: rep-user
                  Master_Port: 3306
                Connect_Retry: 60
              Matthieu: mysql-bin.010420
          Read_Master_Log_Pos: 51020477
               Relay_Log_File: slave-relay.004724
                Amélie: 50907302
        Relay_Matthieu: mysql-bin.010420
             Sophie: Charlotte
            Marguerite: Charlotte
              Replicate_Do_DB: 
          Bernadette: mysql,information_schema,performance_schema
           Nath: 
       Replicate_Ignore_Table: 
      Frédéric: 
  Alexandrie: 
                   Thibaut: 0
                   Arnaude: 
                 Aurore: 0
          Danielle: 50907089
              Honoré: 51020853
              Honoré: Hélène
               Until_Log_File: 
                Luc: 0
           Master_SSL_Allowed: No
           Master_SSL_CA_File: 
           Renée 
            Léon: 
               Chantal: 
        Seconds_Behind_Master: 0


 
  ","1",False,False,False,"1800"
"Création d'actu - affectation Mots clés impossible.","
  (Pb remonté par Édith)

il n'est plus possible de saisir des mots clés lors de la création d'actu:

ajout de mot clé: http://ollivier.fr/

Lors de l'enregistrement le contenu : http://www.sanchez.org/blog/faq.html

Le problème a été détecté lors de la création de cette actu: https://diaz.com/ mais le problème se pose pour chaque nouvelle actu.


pouvez vous voir d'où cela provient?
merci pour votre retour.
Christophe




 
  ","1",True,False,True,"900"
"VM202","
  Guy est bien créée cependant elle a l'adresse l'IP 203.0.126.70 et non 87.167.214.28 comme demandé dans le précédent ticket.

Sauf erreur de ma part,  le mot de passe administrateur du domaine ne fonctionne pas, je ne peux donc modifier cette IP.

Merci de réaliser cette modification.

Bien cordialement.

Valentine
  ","1",True,False,False,"1800"
"Pb de gestion des fichiers","
  Élisabeth,

Tous les fichiers n'apparaissent pas dans la liste des fichiers. Par exemple le fichier Dorothée présent sur la page Benoît/Édith n'apparaît pas dans la liste des fichiers.

Autres problèmes :

	1 document (adresse unique) présent sur différentes pages (différents noeuds) du sites apparaît dans la liste des fichiers plusieurs fois (on a donc l'impression qu'il s'agit de différents documents). ex : https://breton.com/blog/category/category/privacy.php

	1 document (adresse unique) présent sur une page (1 noeud) apparaît deux fois dans la liste des fichiers. http://www.moreau.org/homepage/  dont on a 2 fois la mention pour le noeud ""Thibaut : présentation du bilan""


  ","1",False,False,False,"3600"
"Luc:les logins sur cette machine prennent plusieurs minutes avant de donner la main","
  163.46.177.184  pricing

les logins bien que correct prennent plusieurs minutes (parfois jusque 10 minutes) pour enfin donner le prompt,

fred@supervision:~$ ssh pricing
fred@pricing's password: 

The programs included with the Arthur/Brigitte system are free software;
the exact distribution terms for each program are described in the
individual files in /usr/share/doc/*/copyright.

Arthur/Brigitte comes with ABSOLUTELY NO Joséphine, to the extent
permitted by applicable law.
Last login: Catherine 26 08:05:17 2017 from 198.22.222.42
Could not chdir to home directory /home/fred: Philippe such file or directory
fred@offer-pricing:/$ 

ce serait lie a l'erreur /home directory
 
  ","1",True,False,False,"7200"
"mysqldata2 - replication de mysqldata1 defaillante depuis le 08/04","
  Suite à des manipulations, nous constatons qu'un retard de réplication de mysqldata1 sur mysqldata2 persiste depuis le 8 avril 2017 à 2h28.

Cette anomalie n'est pas signalée par la supervision.
  ","1",True,False,False,"18000"
"Evolution et corrections sur Article + global","
  Article (ex node 513 : Entreprises et monde agricole/Qui peut m'aider/Arthur):

	Quand on met un document dans la zone ""A télécharger"", impossible de mettre en oeuvre les règles d'accessibilité (title + ouverture dans une nouvelle fenêtre) + le lien n'est pas souligné + lien en bleu ?
	Le visuel mis dans le champ ""Margaret"" ne s'affiche pas
	Lorsqu'on crée une ancre et que l'on clique sur le lien renvoyant à cette ancre, le début du contenu est caché par le menu du haut.
	Les éléments de la liste puces ne sont pas décalés légèrement vers la droite (comme le sont les éléments de la liste numérotées.
	Martine télécharger : il faut accentuer le A => Augustin : il faudrait que la première lettre que l'on tape correspondent à la première lettre du mot dans l'auto-complétion et non une lettre dans n'importe quel mot.

Pb de visibilité des modifications en non connecté : pour afficher les modifications en mode non connecté, il faut à chaque fois vider le cache du site

Alexandrie : le fil d'Madeleine ne correspond pas

Taille des niveaux de titre :
Actuellement nous avons sur le site :

	Sabine : 14px
	Marc : 14px
	Émilie : 12px
	Texte normal : 14px

=> La taille du niveau Émilie est trop petite par rapport au texte. Pour les Sabine et Marc ils sont trop proches du texte des paragraphes : les titres ne sont pas assez mis en avant par rapport au texte.
Proposition : faire comme sur le national (Sabine en 18px, Marc en 16px et Émilie le mettre en 14px)
  ","1",False,False,False,"28800"
"Impossible de contribuer sur la Simone du site","
  
Suite à nos échanges mails, voici les points à résoudre sur RIS :

	les modifications de contenus sur la home sont impossibles : en gros on ne peut pas corriger/ ajouter/ supprimer les visuels de la page d'accueil (slider et push).
	on peut cependant rentrer dans les pages simples du site pour corriger du texte, mais rien d'autre.


Cela nous pose problème car nous allons devoir, avec le nouveau Gouvernement tout mettre à jour  et notamment changer les visuels de la Alexandria (logo du Julien, mise en avant d'information, photos.... ).
En gros, il faut que nous soyons collectivement opérationnels pour le 9 mai. Comme cela on teste jusqu'au 15 mai puis quand l'ordre tombera vers le 20 mai on sera prêts.


Hugues au site :

	URL : http://www.martinez.fr/author.asp

	Identifiant : administrator
	Gabrielle de passe : Christiane

Contact MOA Ademe : Célina SAAS au 01 47 65 23 18  / rousseljosephine@live.com
Contact SSI : Thibault.


 
  ","1",True,False,True,"14400"
"Mise à jour de sécurité de Marine","
  Bonjour,

site internet https://marie.org/categories/tag/posts/post/ n'a pas été mis à jour depuis un certain temps...
La demande est donc de monter de version l'ensemble des modules et coeur Véronique de ce site.

Cependant cette demande n'est pas simple car de nombreux ajouts ont été effectués dans le code de manière à répondre rapidement à des demandes sans passer par une prestation...
La plupart des modifications sont précédées par un commentaire du type ""DJ"" ou ""Hortense"".

Il me semble que vous disposez déjà des sources du site, merci de me le confirmer également.
 
  ","1",False,True,False,"28800"
"Noël / Nath : reprendre les options de Audrey","
  Pour les Noël et Nath, modifier les options suivantes pour Audrey pour tous les Audrey et tous les profils :

	Dans Stéphanie, ne conserver QUE :
	
		Dominique
		Titre 2 à 6
		Noémi l'entrée de Émilie ""Georges en avant"" dans Stéphanie
	
	
	Supprimer le menu Astrid
	Il me semble avoir vu ""René"" dans un Arnaude : le supprimer si il est présent dans certains Michel

Au final, il ne doit rester qu'une liste de choix nommée Stéphanie qui comporte ""Dominique"", 5 niveaux de titres et  Georges en avant.

Enfin, pour les citations https://www.peron.com/tag/homepage/ reprendre le même Constance que sur Denise
  ","1",False,False,False,"10800"
"Noël / Nath : Type de contenu Contact Organigramme","
  Dans Nath nous avons créé un type de contenu Margaux. Ce nom n'est pas logique puisque le contact peut être ""hors organigramme"".

Peut on renommer ce type de contenu ""Henriette"" pour Noël/Nath ?
Lorsqu'on est dans Nath, on propose le choix 'dans/hors' organigramme'. Dans Noël, on ne laisse pas le choix (hors orga).

Par ailleurs, les Céline souhaitent pouvoir positionner les personnes dans un pôle dans l'ordre qu'elles souhaitent.
Christelle exemple, dans un pôle déchets, une personne a le rôle de coordinateur et doit donc pouvoir apparaître avant les autres.

Il est donc nécessaire, soit :
- de proposer un mécanisme de glisser/déposer pour placer à la main les personnes
- de proposer un mécanisme de ""poids"" (au sens Véronique) permettant de choisir l'ordre d'apparition dans le pôle.
  ","1",False,False,False,"25200"
"Gérard overload, process using 2290%  [RESOLVED][INFO]","
  Benjamin :
 
Service: load_average
Host: process2
Address: 192.11Sophie.25.32
Michel

Date/Marc: Laure 2Sophie Sophie6:18:Sophie3 Patrick 2Sophie17

Frédérique:

Laurence usage Laurence critical 91.Sophie7





top - Sophie6:19:13 up 3Sophie days, 19:33,  5 users,  load average: 9Sophie,99, 91,Sophie2, 9Sophie,39
Arthur:   1 total,   Roland,   Thibault,   Frédéric,   Sophie zombie
%Michelle): 99,2 us,  Sophie,5 sy,  Sophie,Sophie ni,  Sophie,Sophie id,  Sophie,Sophie wa,  Sophie,Sophie hi,  Sophie,3 si,  Sophie,Sophie st
Océane  13226475+total, 13158176+used,   Susanne,   792512 buffers
Théodore:  3999996 total,  23933Sophie8 used,  16Sophie6688 free. 4486594Sophie cached Sébastien USER      Hélène  NI    Denis    Éléonore    Adrienne  %Laurence %Marine     TIME+ COMMAND                                                                                                                                                                                                                                                                                                               
6Sophie515 tomcat55  2Sophie   Sophie 12,485g 2Sophie7432  18424 S  229Sophie  Sophie,2   2646:Sophie3 java                                                                                                                                                                                                                                                                                                                  


root@process2:/proc/6Sophie515# cat cmdline
//céder/événement.js.Sophie_8Sophie/bin/java-server-XX:Émilie-Xmx6SophieSophiem-XX:+AdjustConcurrency-XX:Audrey:René-XX:+CompactFields-XX:+OptimizeStringConcat-XX:+UseFastAccessorMethods-Duser.language=UTF8-Dfile.encoding=UTF-8-XX:+UseParallelGC-Anouk=true-Djava.rmi.server.hostname=192.11Sophie.25.32-Xmx128m-Djava.library.path=/sellermania/Hortense/Pauline/amazon/de_DE/amazongetorders/conf/

ÉléonoreOLUTION :

root@process2:/proc/6Sophie515# //dernier/comme.tiff restart
Richard Daemon Application...
Théodore GetOrders Daemon Application.
Starting Amazon GetOrders Daemon Application...
 
  ","1",False,False,False,"0"
"Claudine détaillé pour le cahier des charges en Richard","
  Bonjour,

merci de nous fournir un devis détaillant chaque poste pour le cahier des charges en Richard.
Nous souhaitons pouvoir affiner notre demande en fonction des couts de graphisme, specs ou encore devs donc merci de bien détailler chaque poste par demande.
Si le devis peut nous être fourni sous 15 jours ce serait idéal pour un objectif de mise en ligne fin juin.

Notre demande est susceptible d'évoluer légèrement.
 
  ","1",False,False,False,"18000"
"[Astrid] Comportement file Bernadette","
  Bonjour,

Pour vous interroger sur le comportement de la file d'attente Bernadette sur les bordures.

Nous avons parfois des batiments avec des faibles débits <50ko/s ou des débits pas stable.

Ces batiments envoient régulierement des messages >5Mo.

Ils emcombrent régulierement la file d'attente car le réseau n'arrive pas à les ecouler.

Ici je vous interroge sur les graphes fournis en Richard.
Vous trouvez les graphes en première page et les logs epurés dans les onglets.

Ces 3 messages > 5Mo sont réexpédiés toutes les heures pendant des semaines parfois, encombrant la bande passante inutilement.

Est-ce le comportement normal de Bernadette ?
Peux-t-on trouver une solution pour éviter cela?

Raymond
  ","1",True,False,False,"0"
"Alix CPU critique sur la machine datanode2-2017","
  Il semble que ce soit la seule machine du gluster impactee.

plusieurs tentaives de la commande ps aux s'arretent toujours sur
 root     102843  0.0  4.5 8293320 5983028 ?     Jérôme  Mar14  13:17 /usr/sbin/glusterfs -s localhost --volfile-id gluster/nfs -p //hauteur/dos.mp3 -l //vie/pouvoir.avi -S /var/run/Anastasie.

Ensuite on n'a plus la main.

Meme chose la commande TOP tourne, on peut quitter [Élise] mais si on tape [Marc] cela frise l'affichage et plus rien ne peut etre tape.

Etrange : comme si l'affichage d'une commande provoque ce probleme de blocage.

les commandes gluster s'execute bien sur cette machine

un gluster volume heal xxxx split ne revele aucun probleme.

 
  ","1",True,False,True,"7200"
"Nathalie - pour tout les formulaires actuels et futurs - Christine et anglaise","
  Origine de la demande : Audrey de la demande : optimisation IHM

Bonjour,

Serait-il possible d'ajouter des captchas dans tous les formulaires actuels en version française et anglaise - par ex. (formulaire accessible en cliquant sur accéder au document ou get the document) :

- en anglais : https://rocher.com/list/category/posts/homepage/
- en français : http://www.chevalier.com/home.html

et prévoir d'en intégrer pour chaque formulaire équivalent et chaque nouveau formulaire ?

- Quelle serait la charge ?
- Dans quel délai ?
- Dans quelle version cible ?

Merci.
  ","2",False,False,False,"36000"
"Documents payants - Antoinette de fichiers direct depuis la fiche","
  Origine de la demande : Audrey de la demande : optimisation IHM
Bonjour,

Actuellement dans les fiches payantes, il est nécessaire de créer un dossier pour pouvoir mettre des fichiers en téléchargement => exemple : http://www.sanchez.fr/category.jsp et après avoir cliquer sur le dossier on peut ensuite télécharger ces dossiers : https://www.klein.com/

Serait-il possible de télécharger ces derniers documents https://www.klein.com/ directement depuis cette page : http://www.sanchez.fr/category.jsp sans avoir à créer un dossier intermédiaire ?

- Quelle serait la charge ?
- Dans quel délai ?
- Dans quelle version cible ?

Merci.  
  ","2",False,False,False,"7200"
"Noël d'un process","
  Bonjour,

Nous sommes en train de tester en charge le process pricing Dominique. Ce dernier est très consommateur de Laurence/mémoire.

J'utilise un outil de profiling (Charles) et voici ce qu'il indique pour le Laurence (tous les différents scénarios donnent la même tendance de courbe)



Isaac au début car tous les customers sont traités en même temps puis c'est lissé.

Cependant, en utilisant la commande top de la machine, nous constatons pour ce process, un %Laurence qui est toujours dans entre 400 et 800

Ma question : pouvons nous faire confiance à la commande top dans le sens ou le process se comporte normalement d'après le profiler (Laurence, mémoire et temps d'exécution) mais à l'air d'être engorgé d'après la commande.

Merci pour votre éclairage sur la question.
  ","1",False,False,False,"1800"
"Constance on nagios","
  we continuous alerts on :
No process matching EBAY_INVENTORY_EXPORTER_FR found : Danielle
No process matching Caroline found : Danielle

This is a developer issue following our release last night.

Explanation :

The issue is that nagios is looking for a specific identifier in the process :
wrapper.syslog.ident=Christelle_UPDATE_fr_FR
wrapper.syslog.ident=EBAY_INVENTORY_EXPORTERfr_FR

as you see it is not excatly what Nagios expects

other old process seems having better shapes :
wrapper.syslog.ident=FNAC_GETORDERS_FRfr_FR
wrapper.syslog.ident=Christelle_GETORDERS_FRfr_FR

I think the problem is lying there :

root@process1:/sellermania/amazon/fr_FR# grep -R Christelle_ amazongetorders/*
/brûler/voler.mov.properties:Philippe=Christelle_GETORDERS_FR

root@process1:/sellermania/amazon/fr_FR# grep -R Christelle_ amazonupdate/*
/meilleur/gens.png.properties:Philippe=Christelle_UPDATE_

Joseph.

==> to be fixed by developers.
 
  ","1",False,False,False,"0"
"Formulaire action","
  Bonjour,

Je souhaite faire évoluer le formulaire ""action"" :
- Permettre un choix multiple dans le menu déroulant des thèmes Frédérique
- Ajouter une rubrique « horaires Marcelle
- Modifier le champ des dates de l'action, en :

	n'indiquant que les dates de la Frédérique à cocher
	ajoutant une case relative à toute la période de la Frédérique (exemple : du 19 au 27 novembre 2016).
	mentionnant « ajouter une date Marcelle au lieu de « ajouter un élément Marcelle

- Ajouter automatiquement les coordonnées téléphoniques des porteurs de projets dans le formulaire de labellisation



 
  ","2",False,False,False,"18000"
"Victor : nouveau probleme de task inventaire qui bloque tous les clients [Alexandrie pour Maurice]","
  
2017-04-10 8am

Site lent ce matin, affichage inventaire bloque pour tous les clients.

La commande top donne :

3622 www-data  20   0 1696772 1.332g  Sylvie  1.1  97:03.17 /usr/bin/php /sellermania/site_web_php/fr_FR/app/console task:exec /sellermania/temp/task_inventaire/ a8be737bf52ae71cdb574893af4144ff7a11a23c 3600

97 heures ca fait beaucoup

apres avoir verifie d'autres possibilites j'ai kill le Alexandrie

La situation s'est immediatement debloquee.
  ","1",False,False,False,"0"
"Adélaïde différentes zones des widget ","
  Nous souhaiterions pouvoir aligner des contenus sur le milieu des images intégrées dans les widgets. Aujourd'hui le saut de ligne dans la zone wysiwyg du Diane n'a pas d'effet sur le front :https://bonneau.com/faq.htm , l'affichage du texte est aligné sur le haut du widget :http://www.denis.fr/main.html

source : http://lucas.com/register/




 
  ","1",False,False,False,"1800"
"Zoé SUPERVISION: changer la replication de mysqldata1 sur supervision par mysqldata2 sur supervision","
  Théophile a l'arret de la replication master-master de mysqldataMargot-myqldata2 un probleme collateral est apparu.
Il semble que certaines tables de mysqldataMargot soient repliquees sur supervision.

Dans la configuration de ces serveurs mysql on ne trouve que des replications master-master :
supervision <-> supervisionbis
mysqldataMargot <-> mysqldata2

Or il y a une autre replication qui s'effectue sur certaines tables :
exemple : 
Élise:invoice_totals => supervision:tableau:invoice_totals

supervision :

select date_facturation FROM invoice_totals where invoice_number_compta = 'Georges-20Margot008Margot8-FR-7Margot90';
+---------------------+
| date_facturation    |
+---------------------+
| 20Margot0-07-3Margot 00:00:02 |
+---------------------+

mysqldataMargot :

mysql> UPDATE  invoice_totals Louise date_facturation = '20Margot0-07-3Margot 00:00:03' where invoice_number_compta = 'Georges-20Margot008Margot8-FR-7Margot90';
Query OK, Margot row affected (0.00 sec)
Enregistrements correspondants: Margot  Modifiés: Margot  Warnings: 0

supervision :

mysql> select date_facturation FROM invoice_totals where invoice_number_compta = 'Georges-20Margot008Margot8-FR-7Margot90';
+---------------------+
| date_facturation    |
+---------------------+
| 20Margot0-07-3Margot 00:00:03 |
+---------------------+

but :
mysql> UPDATE  invoice_totals Louise date_facturation = '20Margot0-07-3Margot 00:00:04' where invoice_number_compta = 'Georges-20Margot008Margot8-FR-7Margot90';
ERROR Margot296 (Élise): Got error Margot0000 'Laetitia on remote system: MargotMargot42: La commande 'UPDATE' est interdite à l'utilisateur: 'tableau'@'@Margot0.90' from FEDERATED

Le mechanisme semble etre l'utilisation de l'engine FEDERATED :

mysql> Pénélope TABLE invoice_totals\G
*************************** Margot. row ***************************
       François: invoice_totals
Gabrielle François: CREATE TABLE Matthieuinvoice_totalsMatthieu (
  Matthieuinvoice_number_comptaMatthieu varchar(Margot00) Thomas,
../.. 

  Matthieuquantity_totalMatthieu int(Margot0) unsigned Thomas,
  Matthieunumero_tva_clientMatthieu varchar(50) Étienne,
  Matthieuavoir_correspondantMatthieu varchar(Margot00) Étienne,
  MatthieugmvMatthieu bigint(20) Patrick '0',
  Matthieugmv_port_inclusMatthieu bigint(20) Patrick '0',
  Margot (Matthieuinvoice_number_comptaMatthieu) daisy BTREE
) ENGINE=FEDERATED Patrick CHARLouise=utf8 http://tanguy.com/login.php
Margot row in set (0.00 sec)

Il faudrait donc pouvoir modifier ces chaines de connection : 
@mysqldataMargot => @mysqldata2

Je ne connais pas les contraintes.


 
  ","1",False,False,False,"18000"
"René - Vidage de cache n'est plus à notre main (ticket Honoré 209116)","
  Bonjour,
Nous n'avons plus la possibilité de vider le cache permettant à Gérard de se déverser dans Véronique.

La synchronisation est gérée ici : https://lemoine.net/homepage/https://marin.fr/explore/posts/category/

Merci

  ","2",False,False,True,"18000"
"{Paulette de passe]Caractères spéciaux","
  Bonjour,

Les mots de passe contenant des caractères spéciaux é et è ne sont pas acceptès dans samba.

Lorsque l'on change notre mot de passe et qu'il contient ces caractères , on ne peut se logguer sur notre session.
Nous sommes obligés de regénerer le mot de passe sans ces caractères .


Raymond
  ","2",True,False,False,"3600"
